c47_g1_i1	NvOr95PSE	34.783	344	46	292	170	25	0.002	32.7
c47_g1_i1	PbOr31FIX	30.986	344	71	262	65	44	0.003	32.3
c88_g1_i1	CfOr126	29.730	349	37	114	224	26	0.028	29.6
c176_g1_i1	PbOr168	29.412	270	51	231	82	35	0.045	28.1
c186_g1_i1	HsOr57	31.944	910	72	41	256	46	0.045	31.6
c276_g1_i1	CfOr362	27.451	246	51	147	13	31	0.014	29.3
c331_g1_i1	LhOr349	37.500	341	40	120	1	25	0.019	30.0
c436_g1_i1	PbOr227	36.667	255	30	133	44	19	0.043	28.1
c436_g1_i1	CfOr264	38.710	255	31	136	44	19	0.050	27.7
c524_g1_i1	PbOr319	41.667	225	36	73	180	20	0.022	28.5
c636_g1_i1	NvOr64	79.730	225	74	224	3	15	8.84e-38	125
c636_g1_i1	NvOr63PSE	72.973	225	74	224	3	20	6.29e-36	119
c636_g1_i1	NvOr62	45.833	225	72	224	9	39	1.22e-14	63.2
c636_g1_i1	NvOr65	37.705	225	61	188	6	38	3.68e-12	55.8
c636_g1_i1	NvOr71	39.130	225	69	209	3	42	2.74e-11	53.5
c636_g1_i1	PbOr54FIX	37.313	225	67	209	9	42	1.07e-10	52.0
c636_g1_i1	HsOr70	37.288	225	59	185	9	37	2.13e-10	50.8
c636_g1_i1	LhOr109	37.500	225	56	170	3	35	8.44e-10	49.3
c636_g1_i1	HsOr133	40.000	225	50	170	21	30	8.61e-10	49.3
c636_g1_i1	HsOr140	40.385	225	52	170	15	31	8.86e-10	49.3
c636_g1_i1	CfOr157	44.000	225	50	170	21	28	1.04e-09	48.9
c636_g1_i1	NvOr72	37.681	225	69	209	3	43	1.29e-09	48.9
c636_g1_i1	LhOr112	46.000	225	50	170	21	27	1.79e-09	48.5
c636_g1_i1	CfOr176	46.154	225	52	170	15	28	2.23e-09	48.1
c636_g1_i1	PbOr144	42.000	225	50	170	21	29	2.23e-09	48.1
c636_g1_i1	LhOr87	34.848	225	66	206	9	41	2.25e-09	48.1
c636_g1_i1	HsOr170	44.000	225	50	170	21	28	2.53e-09	47.8
c636_g1_i1	LhOr105FIX	40.741	225	54	176	15	32	2.96e-09	47.8
c636_g1_i1	LhOr108	44.000	225	50	170	21	28	3.78e-09	47.4
c636_g1_i1	PbOr106	37.037	225	54	170	9	34	4.55e-09	47.4
c636_g1_i1	CfOr147	44.000	225	50	170	21	28	4.81e-09	47.0
c636_g1_i1	PbOr130	38.776	225	49	167	21	30	5.54e-09	47.0
c636_g1_i1	PbOr132FI	39.623	225	53	170	12	32	5.59e-09	47.0
c636_g1_i1	PbOr141	42.000	225	50	170	21	29	7.64e-09	46.6
c636_g1_i1	PbOr142FIX	42.000	225	50	170	21	29	7.64e-09	46.6
c636_g1_i1	PbOr60FP	33.871	225	62	194	9	41	8.49e-09	46.6
c636_g1_i1	LhOr103	39.623	225	53	167	9	32	8.50e-09	46.6
c636_g1_i1	NvOr70PSE	37.838	225	74	224	3	46	9.15e-09	46.2
c636_g1_i1	PbOr67	37.288	225	59	185	9	37	9.22e-09	46.2
c636_g1_i1	CfOr140	44.000	225	50	170	21	28	9.76e-09	46.2
